Mine ID,Operator,Mine Name,Type,Status,State,County,Primary Canvass Code,Commodity
1514080,S C & M Coal Company,No 1 Strip,Surface,Abandoned,Kentucky,Clay,Coal (Bituminous and Lignite),Coal (Bituminous)
1514081,Jenny Branch Coal Company Inc,No 1 Mine (D),Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514082,C & C Construction,No 1 Surface Mine,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514084,Three Oaks Mining Company Inc,No 1 Mine,Underground,AbandonedSealed,Kentucky,Knott,Coal (Bituminous and Lignite),Coal (Bituminous)
1514085,R A C Mining Corp,Rac #9,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514086,H & M Construction Company,No 1 Mine,Surface,Abandoned,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1514088,Perry Brown Jr,Brown'S Strip Mine,Surface,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1514089,Quick Silver Mining Inc,No 1 Surface,Surface,Abandoned,Kentucky,Clay,Coal (Bituminous and Lignite),Coal (Bituminous)
1514090,Remine Coal Company Inc,Wheelwright #1 Prep Pl,Facility,Abandoned,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1514091,F & B Coal Company,No 1 Strip,Surface,Abandoned,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1514092,Mills & Mills Coal Company,Surface,Surface,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514093,Wood Heat Products,No 1 Strip,Surface,Abandoned,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1514094,Renee Mining,No 1 Strip,Surface,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514095,White City Mining Inc,White City Mining - Pond River Mine,Surface,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1514096,D & C Construction Company,No 1 Surface Mine,Surface,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514097,Middle Fork Corp,No 1 Surface,Surface,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514098,R & P Coal Company,No 1 Strip,Surface,Abandoned,Kentucky,Rockcastle,Coal (Bituminous and Lignite),Coal (Bituminous)
1514099,Asher'S Quality Coal Corp,#1 Mine,Surface,Abandoned,Kentucky,Perry,Coal (Bituminous and Lignite),Coal (Bituminous)
1514100,Toler Creek Energy Inc,No 1,Underground,AbandonedSealed,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1514101,Rawhide Coal Company Inc,No 2,Underground,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1514102,Golden Eagle Coal Inc,Mine #1,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514103,H & H Coal Company,Freedom No 2,Surface,Abandoned,Kentucky,Edmonson,Coal (Bituminous and Lignite),Coal (Bituminous)
1514104,Jo-Ho Enterprises Inc,No 1,Underground,AbandonedSealed,Kentucky,Clay,Coal (Bituminous and Lignite),Coal (Bituminous)
1514105,Meadows Coal Company Inc,No 1 Auger,Surface,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514106,Beargrass Coal Company,Beargrass #1,Surface,Abandoned,Kentucky,Breathitt,Coal (Bituminous and Lignite),Coal (Bituminous)
1514107,H R N Coal Company Inc,Hrn #4,Surface,Abandoned,Kentucky,Breathitt,Coal (Bituminous and Lignite),Coal (Bituminous)
1514108,Joseph & Marshall Coal Company Inc,1,Surface,Abandoned,Kentucky,Breathitt,Coal (Bituminous and Lignite),Coal (Bituminous)
1514109,Cardinal Construction Company,No 1 Surface Mine,Surface,Abandoned,Kentucky,Morgan,Coal (Bituminous and Lignite),Coal (Bituminous)
1514110,Energy Elkhorn Coal Inc,No 1 Surface Mine,Surface,Abandoned,Kentucky,Lawrence,Coal (Bituminous and Lignite),Coal (Bituminous)
1514111,Hutton Coal Company,Arkle No 1,Surface,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514112,Lazy J Coal Company,No 1 Strip,Surface,AbandonedSealed,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514113,B & M Coal Company,No 2,Underground,AbandonedSealed,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514114,D F M Inc,No 1 Surface,Surface,Abandoned,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1514115,Turnwal Construction Company Inc,No 1 Surface Mine,Surface,Abandoned,Kentucky,Johnson,Coal (Bituminous and Lignite),Coal (Bituminous)
1514116,Christlin Enterprise Inc,No 1 Surface,Surface,Abandoned,Kentucky,Owsley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514117,92 Mining Company,No 1,Underground,AbandonedSealed,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1514118,Buck Branch Coal Company Inc,#1 Buck Branch Coal Co Inc,Surface,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514119,Leconna Coal Company,No 1,Underground,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1514120,Denham & Lewis Corp,Surface No 1,Surface,AbandonedSealed,Kentucky,Rockcastle,Coal (Bituminous and Lignite),Coal (Bituminous)
1514121,Ruth Coal Company,No 1 Mine,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514122,Harrison Construction Company Inc,Harrison Const Co Inc Mine No6,Surface,Abandoned,Kentucky,Mclean,Coal (Bituminous and Lignite),Coal (Bituminous)
1514123,Stevens Branch Coal Corp,No 1 Surface Mine,Surface,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514124,Pharaoh Coal,No 1,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514125,Gordon Coal Company,No 2 Mine,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514126,Four C Coal Company,No 7,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514127,Icon Coal Company,Mine No 2,Underground,AbandonedSealed,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1514128,Mills Mining,Ricket Branch No 1,Surface,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514129,D & M Coal Company,Alex Creek No 1 Mine,Surface,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514130,Triple D Coal Company,No 2 Mine,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514131,American National Resources Inc,No1,Underground,AbandonedSealed,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1514132,American National Resources Inc,American Natl Resources Mine #2,Underground,AbandonedSealed,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1514133,Magnum Energy,No 1 Surface,Surface,Abandoned,Kentucky,Morgan,Coal (Bituminous and Lignite),Coal (Bituminous)
1514134,Big D Enterprises,No 1 Surface Mine (D),Surface,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514135,Double R Coal Company,No 141,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514136,Donna Jean Mining Inc,Donna Jean No 1,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514137,Kincer & Bentley Coal Company Inc,No 2 Mine,Underground,AbandonedSealed,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514138,Hallmark Coal Company Inc,No 1 Processing,Facility,Abandoned,Kentucky,Owsley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514139,Par Mack Inc,Par Mack Inc,Surface,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1514140,C & H Coal Company Inc,No 32-A Mine,Underground,AbandonedSealed,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1514141,Maybe Two Coal Company,Surface No 1,Surface,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514142,Bruin Trucking Inc,Mine No 1,Surface,Abandoned,Kentucky,Elliott,Coal (Bituminous and Lignite),Coal (Bituminous)
1514143,H L Davis Construction & Mining Inc,Rush Creek Pit #2 Surface Mine,Surface,Abandoned,Kentucky,Johnson,Coal (Bituminous and Lignite),Coal (Bituminous)
1514144,W C A Inc,Auger Mine,Surface,Abandoned,Kentucky,Johnson,Coal (Bituminous and Lignite),Coal (Bituminous)
1514145,B B & T Minerals,No 1 Strip,Surface,Abandoned,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1514146,G S Construction,No 1 Surface Mine,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514147,Clay Construction,Associated Mining Inc,Surface,Abandoned,Kentucky,Morgan,Coal (Bituminous and Lignite),Coal (Bituminous)
1514148,Eagle Stone Inc,No 1 Surface Mine,Surface,Abandoned,Kentucky,Boyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1514149,Little Fork Resources & Development Corp,Greenup Co No 4,Surface,Abandoned,Kentucky,Greenup,Coal (Bituminous and Lignite),Coal (Bituminous)
1514150,B B Coal,No 1,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514151,Wild Turkey Enterprises Inc,No 2,Underground,AbandonedSealed,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514152,Nally & Hamilton Enterprises Inc,York Branch Mine,Surface,Abandoned,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1514153,Conley Young Construction Inc,No1,Surface,Abandoned,Kentucky,Jackson,Coal (Bituminous and Lignite),Coal (Bituminous)
1514154,Ratliff Mining Company,No 1,Underground,AbandonedSealed,Kentucky,Morgan,Coal (Bituminous and Lignite),Coal (Bituminous)
1514155,S & D Coal,No 1 Mine,Underground,AbandonedSealed,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514156,Dean Chambers Trucking Inc,Tipple,Facility,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514157,Creekside Mining Company Inc,No 1 Auger Mine,Surface,Abandoned,Kentucky,Lawrence,Coal (Bituminous and Lignite),Coal (Bituminous)
1514158,Hallmark Coal Company Inc,No 1 Prep Plant,Facility,Abandoned,Kentucky,Breathitt,Coal (Bituminous and Lignite),Coal (Bituminous)
1514159,Puddin Coal Inc,#1 Puddin,Underground,AbandonedSealed,Kentucky,Clay,Coal (Bituminous and Lignite),Coal (Bituminous)
1514160,Andalex Resources Inc,Mine #12,Underground,AbandonedSealed,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1514161,American Processed Coals,Tipple No 1,Facility,Abandoned,Kentucky,Carter,Coal (Bituminous and Lignite),Coal (Bituminous)
1514162,Bates Construction,No 1 Surface Mine,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514163,Souix Mining Inc,No 1 Mine,Underground,AbandonedSealed,Kentucky,Morgan,Coal (Bituminous and Lignite),Coal (Bituminous)
1514164,Roxana Coal Company Inc,No 4,Underground,AbandonedSealed,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514165,Bee Tree Coals Inc,No 1,Underground,AbandonedSealed,Kentucky,Magoffin,Coal (Bituminous and Lignite),Coal (Bituminous)
1514166,Phipps Mining Company,No 1,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514167,Jent & Franks Coal Company Inc,No 4 Mine,Underground,AbandonedSealed,Kentucky,Perry,Coal (Bituminous and Lignite),Coal (Bituminous)
1514168,Creekside Mining Company Inc,Auger No 2,Surface,Abandoned,Kentucky,Martin,Coal (Bituminous and Lignite),Coal (Bituminous)
1514169,Colter & Perry Coal Company Inc,Golden #1,Surface,Abandoned,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1514170,Mighty B Coal Company Inc,No 1 Surface,Surface,Abandoned,Kentucky,Magoffin,Coal (Bituminous and Lignite),Coal (Bituminous)
1514171,Ravencliff Coal Company Inc,#1 Surface,Surface,Abandoned,Kentucky,Johnson,Coal (Bituminous and Lignite),Coal (Bituminous)
1514172,Keith Coal Company Inc,#1 Mine,Surface,Abandoned,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1514173,Carlton Foley,Foley No 1,Surface,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514174,K-Lab Coal Company,#1,Surface,Abandoned,Kentucky,Knott,Coal (Bituminous and Lignite),Coal (Bituminous)
1514175,E M R Coal Company,C&C No 2,Underground,AbandonedSealed,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1514176,Cross Over Mining Company Inc,No 1 Auger,Surface,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1514177,Bud Construction,No 1 Surface,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514178,L & A Coal Company,#1 Mine,Underground,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514179,D B Construction Company,No 1 Strip,Surface,Abandoned,Kentucky,Clay,Coal (Bituminous and Lignite),Coal (Bituminous)
1514180,Keen Wilson Coal Company,No 1 Strip,Surface,Abandoned,Kentucky,Clay,Coal (Bituminous and Lignite),Coal (Bituminous)
1514181,C M & S Coal Company Inc,No 1 Strip,Surface,AbandonedSealed,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1514182,Bowling Mountain Coal Inc,Bowling Mountain Coal Co Inc,Underground,AbandonedSealed,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514183,Pulaski Mining & Processing Inc,No 1 Mine,Surface,AbandonedSealed,Kentucky,Pulaski,Coal (Bituminous and Lignite),Coal (Bituminous)
1514184,Addington Inc,Copperas Creek Job #11,Surface,Abandoned,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1514185,J & A Coal Company,No 1 Strip,Surface,Abandoned,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1514186,Perkins Coal Company,No 1 Mine,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514187,A A & W Coals Inc,No 13,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514188,B & J Coal Company,No 1,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514189,Royal Gem Coal Company,Royal Gem No 1 Surface Mine,Surface,AbandonedSealed,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1514190,D & S Coal Company,No 1,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514191,L & R Fuels Inc,No 1 Surface,Surface,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514192,C A R Mining Company Inc,No 1 Surface,Surface,AbandonedSealed,Kentucky,Laurel,Coal (Bituminous and Lignite),Coal (Bituminous)
1514193,Concord Coal Processing Company Inc,Concord No 1 Tipple,Facility,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514194,Big Man Coal Company Inc,#1,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514195,J & B Coal Company,No 2,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514196,Jeffco Mining,No 4 Mine,Underground,AbandonedSealed,Kentucky,Morgan,Coal (Bituminous and Lignite),Coal (Bituminous)
1514197,R & N Coal Company,No 1 Surface,Surface,AbandonedSealed,Kentucky,Laurel,Coal (Bituminous and Lignite),Coal (Bituminous)
1514199,Domino Coal Corp,No 1 Prep Plant (D),Facility,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514200,Kensee Mining,No 1 Mine,Underground,AbandonedSealed,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514201,Tiger Fuel Coal Company,No 1 Surface,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514202,N S & D Construction,No 2 Mine,Surface,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514203,Jetco Coal Company,No 4 Mine,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514204,Don B Enterprises Inc,No 2 Mine,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514205,Blue Sky Construction Company Inc,No 1 Strip,Surface,Abandoned,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1514206,Meade & Shepherd Coal Company Inc,Kodak Mining Co #5,Surface,Abandoned,Kentucky,Knott,Coal (Bituminous and Lignite),Coal (Bituminous)
1514207,J L White Coal,#1 Mine,Surface,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514208,Clear Creek Coal Company Inc,Ayr-Tex,Surface,Abandoned,Kentucky,Hopkins,Coal (Bituminous and Lignite),Coal (Bituminous)
1514209,H & G Construction Company Inc,H & G Mine 3g,Surface,Abandoned,Kentucky,Muhlenberg,Coal (Bituminous and Lignite),Coal (Bituminous)
1514210,T K Jessup Inc,Piney Creek,Surface,Abandoned,Kentucky,Crittenden,Coal (Bituminous and Lignite),Coal (Bituminous)
1514211,Wally Coal Company,No 1 Mine,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514212,Moriah Branch Coal Company Inc,No 1 Surface,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514213,Church Coal Corp,Belcher No 3,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514214,Colossal Equipment Rental Company Inc,No 2,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514215,Billy Moon Trucking Company Inc,Prep Plant,Facility,Abandoned,Kentucky,Bell,Coal (Bituminous and Lignite),Coal (Bituminous)
1514216,Rick Coal Company,No 1 Mine,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514217,T & T Coal Company,Surface No 1,Surface,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514218,Hard Rock Coal Company Inc,No 1 Strip Mine,Surface,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514219,Morgan Smith & Morgan Coal Company,No 1,Surface,Abandoned,Kentucky,Owsley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514220,Puma Coal Company Inc,Juanita Surface,Surface,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514221,C R S Energy Inc,No 1,Surface,Abandoned,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1514222,Blue Pond Mining Inc,No 1 (D),Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514223,Ancon Construction Company,Ancon Const Co #3,Surface,Abandoned,Kentucky,Knott,Coal (Bituminous and Lignite),Coal (Bituminous)
1514224,Jays Coal Company,No 1,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514225,B & C Trucking Company Inc,No 3 Mine,Underground,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1514226,N & S Enterprises Inc,No 1 Surface,Surface,AbandonedSealed,Kentucky,Rockcastle,Coal (Bituminous and Lignite),Coal (Bituminous)
1514227,B & T Coal Company,No 1 Mine,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514228,Block Coal Inc,Block Coal No 1 Surface Mine,Surface,Abandoned,Kentucky,Morgan,Coal (Bituminous and Lignite),Coal (Bituminous)
1514229,Tabco Coal Corp,No 1,Underground,AbandonedSealed,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1514230,Harold Dean Thompson-Housesite,No 1 Surface,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514231,B & P Mining,No 1,Underground,AbandonedSealed,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514232,Sugartree Corp,County Road Project,Surface,Abandoned,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514233,Horseshoe Coal Company,No 1 Mine,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514234,Wiles Construcion,No 1 Surface,Surface,AbandonedSealed,Kentucky,Laurel,Coal (Bituminous and Lignite),Coal (Bituminous)
1514235,Sunrise Trucking & Sales Inc,#1,Underground,Abandoned,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1514236,Mary F Coal Company Inc,No 2 Mine,Underground,AbandonedSealed,Kentucky,Martin,Coal (Bituminous and Lignite),Coal (Bituminous)
1514237,Alpha Auger Group,Auger No 1,Surface,Abandoned,Kentucky,Johnson,Coal (Bituminous and Lignite),Coal (Bituminous)
1514238,Catawba Industries,Catawba No 2 Surface Mine,Surface,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514239,Air Way Fuels,No 1 Surface,Surface,Abandoned,Kentucky,Morgan,Coal (Bituminous and Lignite),Coal (Bituminous)
1514240,Mountainside Coal Company Inc,Mountainside Coal Co #1,Surface,Abandoned,Kentucky,Breathitt,Coal (Bituminous and Lignite),Coal (Bituminous)
1514241,Bradford Runyon Jr,No 2 Auger,Surface,Abandoned,Kentucky,Lawrence,Coal (Bituminous and Lignite),Coal (Bituminous)
1514242,Raven Mining Company Inc,Mine No 2,Underground,AbandonedSealed,Kentucky,Knott,Coal (Bituminous and Lignite),Coal (Bituminous)
1514243,Colson Processing Inc,No 1 Proc Plant,Facility,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514244,Brown & Associates Development Company,No 1 Surface,Surface,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514245,B & G Coal Company Inc,No 1 Strip,Surface,Abandoned,Kentucky,Clay,Coal (Bituminous and Lignite),Coal (Bituminous)
1514246,Bow Valley Coal Resources Inc,Smith No 8,Underground,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1514247,South Fork Energies Inc,No 1 Mine,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514248,E & M Coal Company,#1 Strip,Surface,Abandoned,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1514249,Anderson & Anderson Coal Company,No 1 Surface,Surface,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514250,Luke Hall Development,No 1 Surface,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514251,T & T Kentucky Coal Company Inc,No 5 Mine,Underground,AbandonedSealed,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514252,Oswayo Inc,Mine No 1,Surface,Abandoned,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514253,Double Digit Coal Company Inc,No 1,Surface,Abandoned,Kentucky,Jackson,Coal (Bituminous and Lignite),Coal (Bituminous)
1514254,S & S Mining Corp,No 1 Strip,Surface,Abandoned,Kentucky,Mccreary,Coal (Bituminous and Lignite),Coal (Bituminous)
1514255,Stapleton Coal Company,No 1 Surface,Surface,Abandoned,Kentucky,Pike,Coal (Bituminous and Lignite),Coal (Bituminous)
1514256,Southern National Coal Company,No 1 Strip,Surface,Abandoned,Kentucky,Jackson,Coal (Bituminous and Lignite),Coal (Bituminous)
1514257,A A A Paving & Excavating Inc,No 1 Strip,Surface,Abandoned,Kentucky,Clay,Coal (Bituminous and Lignite),Coal (Bituminous)
1514258,A B C Developing Company Inc,#11,Surface,Abandoned,Kentucky,Knott,Coal (Bituminous and Lignite),Coal (Bituminous)
1514259,Somerset Coal Company,Somerset No 3 Mine,Underground,AbandonedSealed,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1514260,H & H Mining Inc,No 1 Surface,Surface,Abandoned,Kentucky,Perry,Coal (Bituminous and Lignite),Coal (Bituminous)
1514261,G & G Coal & Equipment Company Inc,No 1,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514262,Helton Coal Company,No 1,Underground,AbandonedSealed,Kentucky,Knox,Coal (Bituminous and Lignite),Coal (Bituminous)
1514263,Cnb Mining Company Inc,No 3,Underground,AbandonedSealed,Kentucky,Harlan,Coal (Bituminous and Lignite),Coal (Bituminous)
1514264,Silver Creek Mining Inc,#1,Underground,AbandonedSealed,Kentucky,Jackson,Coal (Bituminous and Lignite),Coal (Bituminous)
1514265,M & M Coal Company,No 1 Surface,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514266,Shag Construction,No 1 Surface Mine,Surface,Abandoned,Kentucky,Floyd,Coal (Bituminous and Lignite),Coal (Bituminous)
1514267,Leeco Inc,No 58 Mine,Underground,AbandonedSealed,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1514268,Double A Coal Company,No 1 Mine,Underground,AbandonedSealed,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514269,Black Jack Coal Company,No 1,Underground,AbandonedSealed,Kentucky,Whitley,Coal (Bituminous and Lignite),Coal (Bituminous)
1514270,Roscoe Himes,#1,Surface,Abandoned,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1514271,Big Shiner Coal Company Inc,#1,Underground,Abandoned,Kentucky,Breathitt,Coal (Bituminous and Lignite),Coal (Bituminous)
1514273,Mining Resources Inc,No 1 Surface Mine,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514274,Aztec Mining Company,No. 5,N/A,Abandoned,Kentucky,Perry,Coal (Bituminous and Lignite),Coal (Lignite)
1514275,Baker & Begley Coal,No 1 Strip,Surface,Abandoned,Kentucky,Leslie,Coal (Bituminous and Lignite),Coal (Bituminous)
1514276,Kincer Coal Company,No 1 Surface,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514277,Cook & Sons Coal Company Inc,No 1 Surface,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514278,Rhine Coal Corp,No 1 Surface,Surface,Abandoned,Kentucky,Letcher,Coal (Bituminous and Lignite),Coal (Bituminous)
1514279,Wolverine Mining Corp,#2 Surface,Surface,Abandoned,Kentucky,Breathitt,Coal (Bituminous and Lignite),Coal (Bituminous)
